# composition,1.0CaCl2
# source,Bu, 2021
# temperature_K,1100
# raw_file,CaCl2_Bu_2021_1100.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
2.2961635811825913,0.01738752094001703,0.1076338439630938,0.0
2.3011336322241123,0.017380314423384467,0.1150765742865208,0.0
2.3061036832656328,0.017373107906751905,0.12251930460994709,0.0
2.3110737343071537,0.017365901390119343,0.12996203493337408,0.0
2.316043785348674,0.01735869487348678,0.1374047652568004,0.0
2.321013836390195,0.017351488356854218,0.14484749558022736,0.0
2.325983887431716,0.017344281840221656,0.16450921439106547,0.0
2.3309539384732365,0.017337075323589097,0.18984019701684884,0.0
2.3359239895147574,0.017329868806956535,0.21517117964263452,0.0
2.3408940405562784,0.017322662290323972,0.2403215044442532,0.0
2.345864091597799,0.01731545577369141,0.2627420834209483,0.0
2.35083414263932,0.017308249257058848,0.28516266239764543,0.0
2.3558041936808403,0.017301042740426285,0.3075832413743405,0.0
2.360774244722361,0.017293836223793723,0.3300038203510376,0.0
2.365744295763882,0.01728662970716116,0.3674583901894796,0.0
2.3707143468054026,0.0172794231905286,0.42067507941607396,0.0
2.3756843978469235,0.01726693347864513,0.479911379564215,0.0
2.3806544488884445,0.01725289201052624,0.5400907737705665,0.0
2.385624499929965,0.01723885054240735,0.5977731786185199,0.0
2.390594550971486,0.01722480907428846,0.6488531462426869,0.0
2.3955646020130064,0.017210767606169575,0.6941511506944349,0.0
2.4005346530545273,0.017196726138050684,0.7398896784518619,0.0
2.405504704096048,0.017182684669931794,0.7931109297656963,0.0
2.4104747551375687,0.017168643201812907,0.8463321810795258,0.0
2.4154448061790896,0.017154601733694017,0.9002744049153518,0.0
2.42041485722061,0.01714056026557513,0.9723224596763362,0.0
2.425384908262131,0.01712651879745624,1.0699792722766226,0.0
2.430354959303652,0.017112477329337353,1.151030250662871,0.0
2.4353250103451725,0.017098435861218463,1.2472525545199622,0.0
2.4402950613866934,0.017084394393099576,1.3287995571974367,0.0
2.4452651124282143,0.017070352924980686,1.3903646622709178,0.0
2.450235163469735,0.0170563114568618,1.4391907781521784,0.0
2.4552052145112557,0.01704226998874291,1.5069263745214136,0.0
2.460175265552776,0.017028228520624022,1.5944649244786842,0.0
2.465145316594297,0.017014187052505132,1.7098785244187247,0.0
2.470115367635818,0.017000145584386242,1.7946455156032122,0.0
2.4750854186773386,0.016986104116267355,1.949118270762492,0.0
2.4800554697188595,0.01697838357376841,2.0074092373987478,0.0
2.4850255207603804,0.01697215263730382,2.0716177905373465,0.0
2.489995571801901,0.016965921700839236,2.1995273893953646,0.0
2.494965622843422,0.016959690764374646,2.2911426812133286,0.0
2.4999356738849423,0.01695345982791006,2.418057457885731,0.0
2.5049057249264632,0.01694722889144547,2.592050388226574,0.0
2.509875775967984,0.016940997954980885,2.625820685608043,0.0
2.5148458270095047,0.016934767018516296,2.655818051393319,0.0
2.5198158780510256,0.01692853608205171,2.8145206465504864,0.0
2.5247859290925465,0.01692230514558712,2.9423360594257026,0.0
